3799 2717 {'weight': 1.25}
3799 3678 {'weight': 1.25}
1033 1856 {'weight': 1.25}
1033 3845 {'weight': 1.25}
1033 1603 {'weight': 1.25}
1033 2717 {'weight': 1.25}
1033 819 {'weight': 1.25}
1033 942 {'weight': 1.25}
1033 508 {'weight': 1.25}
1033 3245 {'weight': 1.25}
2717 952 {'weight': 1.25}
2717 1603 {'weight': 1.25}
300 200 {'weight': 1.25}
300 815 {'weight': 1.25}
300 886 {'weight': 1.25}
300 214 {'weight': 1.25}
300 3642 {'weight': 1.25}
300 1054 {'weight': 1.25}
300 1082 {'weight': 1.25}
300 3443 {'weight': 1.25}
300 2154 {'weight': 1.25}
300 952 {'weight': 1.25}
942 1603 {'weight': 1.25}
942 3678 {'weight': 1.25}
942 815 {'weight': 1.25}
3678 815 {'weight': 1.25}
952 430 {'weight': 1.25}
952 2954 {'weight': 1.25}
952 815 {'weight': 1.25}
952 1048 {'weight': 1.25}
952 214 {'weight': 1.25}
952 3642 {'weight': 1.25}
952 2154 {'weight': 1.25}
815 1603 {'weight': 1.25}
815 1258 {'weight': 1.25}
815 1562 {'weight': 1.25}
3185 1603 {'weight': 1.25}
3351 1082 {'weight': 1.25}
807 1425 {'weight': 1.25}
807 655 {'weight': 1.25}
807 2553 {'weight': 1.25}
807 2787 {'weight': 1.25}
807 1330 {'weight': 1.25}
807 1274 {'weight': 1.25}
807 1044 {'weight': 1.25}
807 3119 {'weight': 1.25}
807 3257 {'weight': 1.25}
807 3597 {'weight': 1.25}
807 3860 {'weight': 1.25}
807 3270 {'weight': 1.25}
807 2701 {'weight': 1.25}
807 1166 {'weight': 1.25}
807 2652 {'weight': 1.25}
1024 556 {'weight': 1.25}
1024 2884 {'weight': 1.25}
1024 148 {'weight': 1.25}
1024 2081 {'weight': 1.25}
1024 3037 {'weight': 1.25}
1024 2698 {'weight': 1.25}
1024 2369 {'weight': 1.25}
1024 1937 {'weight': 1.25}
1024 3226 {'weight': 1.25}
2455 3195 {'weight': 1.25}
2455 94 {'weight': 1.25}
2455 211 {'weight': 1.25}
2455 246 {'weight': 1.25}
2455 714 {'weight': 1.25}
2455 1221 {'weight': 1.25}
2455 1686 {'weight': 1.25}
2455 1843 {'weight': 1.25}
2455 2185 {'weight': 1.25}
2455 2211 {'weight': 1.25}
2455 3845 {'weight': 1.25}
2455 3285 {'weight': 1.25}
2455 2895 {'weight': 1.25}
2455 3590 {'weight': 1.25}
2455 412 {'weight': 1.25}
2682 2008 {'weight': 1.25}
2682 3254 {'weight': 1.25}
2682 3579 {'weight': 1.25}
2682 1863 {'weight': 1.25}
2682 235 {'weight': 1.25}
2682 1652 {'weight': 1.25}
2682 259 {'weight': 1.25}
2682 639 {'weight': 1.25}
2682 741 {'weight': 1.25}
2682 1373 {'weight': 1.25}
2682 1829 {'weight': 1.25}
2682 2267 {'weight': 1.25}
2682 2920 {'weight': 1.25}
2682 637 {'weight': 1.25}
2682 2259 {'weight': 1.25}
2751 2170 {'weight': 1.25}
2751 1792 {'weight': 1.25}
2751 3867 {'weight': 1.25}
2751 1344 {'weight': 1.25}
2751 211 {'weight': 1.25}
2751 2885 {'weight': 1.25}
2751 723 {'weight': 1.25}
2751 1727 {'weight': 1.25}
2751 98 {'weight': 1.25}
2751 3209 {'weight': 1.25}
2751 202 {'weight': 1.25}
2751 235 {'weight': 1.25}
2751 259 {'weight': 1.25}
2751 425 {'weight': 1.25}
2751 445 {'weight': 1.25}
2751 1987 {'weight': 1.25}
2751 681 {'weight': 1.25}
2751 819 {'weight': 1.25}
2751 2157 {'weight': 1.25}
2751 1053 {'weight': 1.25}
2751 1057 {'weight': 1.25}
2751 798 {'weight': 1.25}
2751 1214 {'weight': 1.25}
2751 2753 {'weight': 1.25}
2751 1438 {'weight': 1.25}
2751 1503 {'weight': 1.25}
2751 1640 {'weight': 1.25}
2751 1652 {'weight': 1.25}
2751 1665 {'weight': 1.25}
2751 1863 {'weight': 1.25}
2751 1910 {'weight': 1.25}
2751 2035 {'weight': 1.25}
2751 1206 {'weight': 1.25}
2751 2117 {'weight': 1.25}
2751 2118 {'weight': 1.25}
2751 2209 {'weight': 1.25}
2751 3430 {'weight': 1.25}
2751 2299 {'weight': 1.25}
2751 2471 {'weight': 1.25}
2751 2528 {'weight': 1.25}
2751 2620 {'weight': 1.25}
2751 3509 {'weight': 1.25}
2751 3145 {'weight': 1.25}
2751 3138 {'weight': 1.25}
2751 3881 {'weight': 1.25}
2751 3024 {'weight': 1.25}
2751 3226 {'weight': 1.25}
508 3245 {'weight': 1.25}
508 1258 {'weight': 1.25}
1082 819 {'weight': 1.25}
1082 3128 {'weight': 1.25}
2954 2895 {'weight': 1.25}
2954 819 {'weight': 1.25}
2954 3318 {'weight': 1.25}
2954 995 {'weight': 1.25}
2954 1053 {'weight': 1.25}
687 1159 {'weight': 1.25}
687 3131 {'weight': 1.25}
687 3134 {'weight': 1.25}
819 556 {'weight': 1.25}
819 3135 {'weight': 1.25}
819 1678 {'weight': 1.25}
819 211 {'weight': 1.25}
819 2885 {'weight': 1.25}
819 2895 {'weight': 1.25}
819 2976 {'weight': 1.25}
819 333 {'weight': 1.25}
819 1727 {'weight': 1.25}
819 103 {'weight': 1.25}
819 3209 {'weight': 1.25}
819 3212 {'weight': 1.25}
819 140 {'weight': 1.25}
819 160 {'weight': 1.25}
819 202 {'weight': 1.25}
819 225 {'weight': 1.25}
819 1987 {'weight': 1.25}
819 1087 {'weight': 1.25}
819 995 {'weight': 1.25}
819 2528 {'weight': 1.25}
819 3642 {'weight': 1.25}
819 1448 {'weight': 1.25}
819 1214 {'weight': 1.25}
819 3318 {'weight': 1.25}
819 2157 {'weight': 1.25}
819 3860 {'weight': 1.25}
819 2622 {'weight': 1.25}
819 1158 {'weight': 1.25}
819 1048 {'weight': 1.25}
819 3326 {'weight': 1.25}
819 2118 {'weight': 1.25}
819 2884 {'weight': 1.25}
819 3270 {'weight': 1.25}
819 3837 {'weight': 1.25}
819 3615 {'weight': 1.25}
819 1166 {'weight': 1.25}
819 2501 {'weight': 1.25}
819 3881 {'weight': 1.25}
819 2035 {'weight': 1.25}
819 2463 {'weight': 1.25}
819 2154 {'weight': 1.25}
819 3621 {'weight': 1.25}
1638 3549 {'weight': 1.25}
1638 3131 {'weight': 1.25}
1638 2822 {'weight': 1.25}
1638 2468 {'weight': 1.25}
3839 6 {'weight': 1.25}
3839 1048 {'weight': 1.25}
3839 1562 {'weight': 1.25}
3839 3131 {'weight': 1.25}
3839 2881 {'weight': 1.25}
3839 2154 {'weight': 1.25}
3839 2208 {'weight': 1.25}
3839 3642 {'weight': 1.25}
3839 2822 {'weight': 1.25}
3839 2459 {'weight': 1.25}
3839 3738 {'weight': 1.25}
1856 211 {'weight': 1.25}
1856 241 {'weight': 1.25}
1856 535 {'weight': 1.25}
1856 1671 {'weight': 1.25}
1856 2285 {'weight': 1.25}
1856 2976 {'weight': 1.25}
1856 3274 {'weight': 1.25}
1856 2305 {'weight': 1.25}
1856 3843 {'weight': 1.25}
1856 3403 {'weight': 1.25}
211 1157 {'weight': 1.25}
211 3038 {'weight': 1.25}
211 2524 {'weight': 1.25}
211 48 {'weight': 1.25}
211 965 {'weight': 1.25}
211 1184 {'weight': 1.25}
211 3394 {'weight': 1.25}
211 2821 {'weight': 1.25}
211 1280 {'weight': 1.25}
211 3797 {'weight': 1.25}
211 1443 {'weight': 1.25}
211 2553 {'weight': 1.25}
211 3401 {'weight': 1.25}
211 1159 {'weight': 1.25}
211 3326 {'weight': 1.25}
211 762 {'weight': 1.25}
211 843 {'weight': 1.25}
211 2035 {'weight': 1.25}
211 1257 {'weight': 1.25}
211 2777 {'weight': 1.25}
211 1139 {'weight': 1.25}
211 1084 {'weight': 1.25}
241 3525 {'weight': 1.25}
241 3138 {'weight': 1.25}
241 3592 {'weight': 1.25}
241 273 {'weight': 1.25}
1671 3525 {'weight': 1.25}
1671 2170 {'weight': 1.25}
1671 3138 {'weight': 1.25}
1671 3502 {'weight': 1.25}
1671 273 {'weight': 1.25}
2285 1293 {'weight': 1.25}
2976 264 {'weight': 1.25}
2976 947 {'weight': 1.25}
2976 2214 {'weight': 1.25}
2976 457 {'weight': 1.25}
2976 418 {'weight': 1.25}
2976 878 {'weight': 1.25}
2976 3386 {'weight': 1.25}
2976 1533 {'weight': 1.25}
2976 1876 {'weight': 1.25}
2976 3558 {'weight': 1.25}
2976 2184 {'weight': 1.25}
2976 3704 {'weight': 1.25}
2976 3882 {'weight': 1.25}
3274 264 {'weight': 1.25}
3274 2214 {'weight': 1.25}
3274 3843 {'weight': 1.25}
3274 2219 {'weight': 1.25}
3274 457 {'weight': 1.25}
3274 269 {'weight': 1.25}
3274 418 {'weight': 1.25}
3274 878 {'weight': 1.25}
3274 3386 {'weight': 1.25}
3274 1533 {'weight': 1.25}
3274 1876 {'weight': 1.25}
3274 3558 {'weight': 1.25}
3274 2184 {'weight': 1.25}
3274 2617 {'weight': 1.25}
3274 882 {'weight': 1.25}
3274 3704 {'weight': 1.25}
3274 3882 {'weight': 1.25}
2305 2709 {'weight': 1.25}
2305 2589 {'weight': 1.25}
2305 3052 {'weight': 1.25}
2305 285 {'weight': 1.25}
2305 134 {'weight': 1.25}
2305 398 {'weight': 1.25}
2305 439 {'weight': 1.25}
2305 634 {'weight': 1.25}
2305 3369 {'weight': 1.25}
2305 3418 {'weight': 1.25}
2305 1187 {'weight': 1.25}
2305 1331 {'weight': 1.25}
2305 1548 {'weight': 1.25}
2305 1582 {'weight': 1.25}
2305 3790 {'weight': 1.25}
2305 1834 {'weight': 1.25}
2305 1887 {'weight': 1.25}
2305 1912 {'weight': 1.25}
2305 1996 {'weight': 1.25}
2305 3602 {'weight': 1.25}
2305 891 {'weight': 1.25}
2305 3677 {'weight': 1.25}
2305 2390 {'weight': 1.25}
2305 3739 {'weight': 1.25}
2305 3277 {'weight': 1.25}
2305 3091 {'weight': 1.25}
3843 62 {'weight': 1.25}
3843 457 {'weight': 1.25}
3843 1029 {'weight': 1.25}
3843 878 {'weight': 1.25}
3843 988 {'weight': 1.25}
3403 1595 {'weight': 1.25}
3403 2041 {'weight': 1.25}
3403 414 {'weight': 1.25}
3403 727 {'weight': 1.25}
3845 3766 {'weight': 1.25}
3845 10 {'weight': 1.25}
3845 1020 {'weight': 1.25}
3845 1221 {'weight': 1.25}
3845 1846 {'weight': 1.25}
214 1562 {'weight': 1.25}
214 3842 {'weight': 1.25}
3642 1562 {'weight': 1.25}
3642 2573 {'weight': 1.25}
3642 2822 {'weight': 1.25}
1054 2524 {'weight': 1.25}
1054 129 {'weight': 1.25}
1054 166 {'weight': 1.25}
1054 261 {'weight': 1.25}
1054 823 {'weight': 1.25}
1054 2896 {'weight': 1.25}
1054 1930 {'weight': 1.25}
1054 2980 {'weight': 1.25}
1054 3829 {'weight': 1.25}
1054 3223 {'weight': 1.25}
1054 2249 {'weight': 1.25}
1054 1431 {'weight': 1.25}
1054 882 {'weight': 1.25}
1054 2188 {'weight': 1.25}
1054 2150 {'weight': 1.25}
1054 3582 {'weight': 1.25}
3443 2418 {'weight': 1.25}
2154 3881 {'weight': 1.25}
2154 1562 {'weight': 1.25}
2154 1966 {'weight': 1.25}
2154 3842 {'weight': 1.25}
430 3801 {'weight': 1.25}
430 1973 {'weight': 1.25}
430 1090 {'weight': 1.25}
430 1979 {'weight': 1.25}
430 905 {'weight': 1.25}
430 1285 {'weight': 1.25}
1048 3318 {'weight': 1.25}
1048 1641 {'weight': 1.25}
1048 899 {'weight': 1.25}
1048 1562 {'weight': 1.25}
1048 1750 {'weight': 1.25}
1048 1966 {'weight': 1.25}
1048 3842 {'weight': 1.25}
1258 899 {'weight': 1.25}
1562 2471 {'weight': 1.25}
1562 3619 {'weight': 1.25}
1562 360 {'weight': 1.25}
1562 899 {'weight': 1.25}
1562 1080 {'weight': 1.25}
2 3656 {'weight': 1.25}
2 3459 {'weight': 1.25}
2 1157 {'weight': 1.25}
2 1993 {'weight': 1.25}
3656 530 {'weight': 1.25}
3656 3459 {'weight': 1.25}
3656 843 {'weight': 1.25}
3656 1157 {'weight': 1.25}
3656 1185 {'weight': 1.25}
3656 1397 {'weight': 1.25}
3656 1993 {'weight': 1.25}
3656 2120 {'weight': 1.25}
3656 2934 {'weight': 1.25}
3656 3226 {'weight': 1.25}
3656 2295 {'weight': 1.25}
3459 2934 {'weight': 1.25}
3459 2295 {'weight': 1.25}
3459 2120 {'weight': 1.25}
3459 3579 {'weight': 1.25}
3459 3077 {'weight': 1.25}
3459 1185 {'weight': 1.25}
1157 530 {'weight': 1.25}
1157 977 {'weight': 1.25}
1157 2295 {'weight': 1.25}
1157 2934 {'weight': 1.25}
1157 1397 {'weight': 1.25}
1157 1935 {'weight': 1.25}
1157 1185 {'weight': 1.25}
1993 843 {'weight': 1.25}
1993 1397 {'weight': 1.25}
1993 1935 {'weight': 1.25}
1993 3254 {'weight': 1.25}
1993 2934 {'weight': 1.25}
1993 2008 {'weight': 1.25}
1993 2120 {'weight': 1.25}
1993 2295 {'weight': 1.25}
530 20 {'weight': 1.25}
530 2295 {'weight': 1.25}
530 843 {'weight': 1.25}
530 1397 {'weight': 1.25}
530 2120 {'weight': 1.25}
530 1935 {'weight': 1.25}
530 1185 {'weight': 1.25}
843 1397 {'weight': 1.25}
843 2934 {'weight': 1.25}
843 2120 {'weight': 1.25}
843 1935 {'weight': 1.25}
843 977 {'weight': 1.25}
1185 2363 {'weight': 1.25}
1185 1397 {'weight': 1.25}
1185 2295 {'weight': 1.25}
1185 2120 {'weight': 1.25}
1185 1935 {'weight': 1.25}
1185 2934 {'weight': 1.25}
1397 977 {'weight': 1.25}
1397 2295 {'weight': 1.25}
1397 2934 {'weight': 1.25}
1397 2120 {'weight': 1.25}
1397 1935 {'weight': 1.25}
2120 2295 {'weight': 1.25}
2120 1935 {'weight': 1.25}
2120 2934 {'weight': 1.25}
2934 977 {'weight': 1.25}
3226 3156 {'weight': 1.25}
3226 2584 {'weight': 1.25}
3226 947 {'weight': 1.25}
3226 2694 {'weight': 1.25}
3226 1214 {'weight': 1.25}
3226 3326 {'weight': 1.25}
2295 977 {'weight': 1.25}
3579 83 {'weight': 1.25}
3579 3083 {'weight': 1.25}
3579 881 {'weight': 1.25}
3579 176 {'weight': 1.25}
3579 466 {'weight': 1.25}
3579 741 {'weight': 1.25}
3579 2907 {'weight': 1.25}
3579 3447 {'weight': 1.25}
3579 2605 {'weight': 1.25}
3579 2810 {'weight': 1.25}
3579 2188 {'weight': 1.25}
3579 1350 {'weight': 1.25}
3579 2267 {'weight': 1.25}
3579 2259 {'weight': 1.25}
3579 3144 {'weight': 1.25}
3579 3311 {'weight': 1.25}
3077 881 {'weight': 1.25}
3077 2522 {'weight': 1.25}
3077 485 {'weight': 1.25}
3077 2920 {'weight': 1.25}
3077 3144 {'weight': 1.25}
3254 1673 {'weight': 1.25}
3254 1114 {'weight': 1.25}
3254 354 {'weight': 1.25}
3254 2036 {'weight': 1.25}
3254 2344 {'weight': 1.25}
3254 3122 {'weight': 1.25}
3254 3519 {'weight': 1.25}
3254 2424 {'weight': 1.25}
3254 2731 {'weight': 1.25}
3254 126 {'weight': 1.25}
3254 1980 {'weight': 1.25}
3254 2373 {'weight': 1.25}
3254 2821 {'weight': 1.25}
3254 3244 {'weight': 1.25}
3254 672 {'weight': 1.25}
3254 325 {'weight': 1.25}
3254 277 {'weight': 1.25}
3254 42 {'weight': 1.25}
3254 2243 {'weight': 1.25}
3254 64 {'weight': 1.25}
3254 65 {'weight': 1.25}
3254 2517 {'weight': 1.25}
3254 147 {'weight': 1.25}
3254 160 {'weight': 1.25}
3254 174 {'weight': 1.25}
3254 274 {'weight': 1.25}
3254 287 {'weight': 1.25}
3254 387 {'weight': 1.25}
3254 506 {'weight': 1.25}
3254 1561 {'weight': 1.25}
3254 563 {'weight': 1.25}
3254 638 {'weight': 1.25}
3254 3344 {'weight': 1.25}
3254 861 {'weight': 1.25}
3254 762 {'weight': 1.25}
3254 954 {'weight': 1.25}
3254 985 {'weight': 1.25}
3254 1019 {'weight': 1.25}
3254 1052 {'weight': 1.25}
3254 1053 {'weight': 1.25}
3254 1057 {'weight': 1.25}
3254 1078 {'weight': 1.25}
3254 1139 {'weight': 1.25}
3254 1142 {'weight': 1.25}
3254 1146 {'weight': 1.25}
3254 1195 {'weight': 1.25}
3254 1212 {'weight': 1.25}
3254 3435 {'weight': 1.25}
3254 1285 {'weight': 1.25}
3254 3471 {'weight': 1.25}
3254 1486 {'weight': 1.25}
3254 1619 {'weight': 1.25}
3254 1643 {'weight': 1.25}
3254 1651 {'weight': 1.25}
3254 1714 {'weight': 1.25}
3254 1753 {'weight': 1.25}
3254 1761 {'weight': 1.25}
3254 2278 {'weight': 1.25}
3254 1893 {'weight': 1.25}
3254 2035 {'weight': 1.25}
3254 1206 {'weight': 1.25}
3254 2105 {'weight': 1.25}
3254 2164 {'weight': 1.25}
3254 2189 {'weight': 1.25}
3254 2341 {'weight': 1.25}
3254 2367 {'weight': 1.25}
3254 2439 {'weight': 1.25}
3254 2443 {'weight': 1.25}
3254 2520 {'weight': 1.25}
3254 2545 {'weight': 1.25}
3254 3315 {'weight': 1.25}
3254 3676 {'weight': 1.25}
3254 2831 {'weight': 1.25}
3254 1937 {'weight': 1.25}
3254 2868 {'weight': 1.25}
3254 2885 {'weight': 1.25}
3254 2895 {'weight': 1.25}
3254 2321 {'weight': 1.25}
3254 3007 {'weight': 1.25}
3254 3016 {'weight': 1.25}
3254 3057 {'weight': 1.25}
3254 3178 {'weight': 1.25}
3254 3383 {'weight': 1.25}
3254 3692 {'weight': 1.25}
3254 3466 {'weight': 1.25}
3254 2275 {'weight': 1.25}
3254 3513 {'weight': 1.25}
3254 3786 {'weight': 1.25}
3254 3456 {'weight': 1.25}
3254 3561 {'weight': 1.25}
3254 3824 {'weight': 1.25}
3254 3572 {'weight': 1.25}
3254 3591 {'weight': 1.25}
3254 760 {'weight': 1.25}
3254 3734 {'weight': 1.25}
3254 3611 {'weight': 1.25}
3254 3877 {'weight': 1.25}
2008 1114 {'weight': 1.25}
2008 603 {'weight': 1.25}
2008 354 {'weight': 1.25}
2008 2036 {'weight': 1.25}
2008 2344 {'weight': 1.25}
2008 3122 {'weight': 1.25}
2008 3519 {'weight': 1.25}
2008 2424 {'weight': 1.25}
2008 2126 {'weight': 1.25}
2008 126 {'weight': 1.25}
2008 1980 {'weight': 1.25}
2008 2373 {'weight': 1.25}
2008 1775 {'weight': 1.25}
2008 362 {'weight': 1.25}
2008 3244 {'weight': 1.25}
2008 672 {'weight': 1.25}
2008 325 {'weight': 1.25}
2008 2248 {'weight': 1.25}
2008 277 {'weight': 1.25}
2008 2243 {'weight': 1.25}
2008 65 {'weight': 1.25}
2008 2517 {'weight': 1.25}
2008 147 {'weight': 1.25}
2008 160 {'weight': 1.25}
2008 174 {'weight': 1.25}
2008 287 {'weight': 1.25}
2008 387 {'weight': 1.25}
2008 506 {'weight': 1.25}
2008 1561 {'weight': 1.25}
2008 563 {'weight': 1.25}
2008 638 {'weight': 1.25}
2008 697 {'weight': 1.25}
2008 704 {'weight': 1.25}
2008 3344 {'weight': 1.25}
2008 792 {'weight': 1.25}
2008 861 {'weight': 1.25}
2008 903 {'weight': 1.25}
2008 954 {'weight': 1.25}
2008 985 {'weight': 1.25}
2008 2157 {'weight': 1.25}
2008 1019 {'weight': 1.25}
2008 1052 {'weight': 1.25}
2008 1057 {'weight': 1.25}
2008 1078 {'weight': 1.25}
2008 1139 {'weight': 1.25}
2008 1142 {'weight': 1.25}
2008 1146 {'weight': 1.25}
2008 1195 {'weight': 1.25}
2008 1212 {'weight': 1.25}
2008 3435 {'weight': 1.25}
2008 2071 {'weight': 1.25}
2008 1257 {'weight': 1.25}
2008 3471 {'weight': 1.25}
2008 1145 {'weight': 1.25}
2008 1486 {'weight': 1.25}
2008 1619 {'weight': 1.25}
2008 1643 {'weight': 1.25}
2008 1651 {'weight': 1.25}
2008 1714 {'weight': 1.25}
2008 1750 {'weight': 1.25}
2008 1753 {'weight': 1.25}
2008 2278 {'weight': 1.25}
2008 1854 {'weight': 1.25}
2008 1893 {'weight': 1.25}
2008 3178 {'weight': 1.25}
2008 3383 {'weight': 1.25}
2008 2367 {'weight': 1.25}
2008 1937 {'weight': 1.25}
2008 2105 {'weight': 1.25}
2008 2868 {'weight': 1.25}
2008 3007 {'weight': 1.25}
2008 2398 {'weight': 1.25}
2008 3676 {'weight': 1.25}
2008 1206 {'weight': 1.25}
2008 2341 {'weight': 1.25}
2008 2895 {'weight': 1.25}
2008 2164 {'weight': 1.25}
2008 2166 {'weight': 1.25}
2008 2167 {'weight': 1.25}
2008 3315 {'weight': 1.25}
2008 3466 {'weight': 1.25}
2008 2443 {'weight': 1.25}
2008 2189 {'weight': 1.25}
2008 3738 {'weight': 1.25}
2008 2275 {'weight': 1.25}
2008 3513 {'weight': 1.25}
2008 3879 {'weight': 1.25}
2008 3786 {'weight': 1.25}
2008 3456 {'weight': 1.25}
2008 2765 {'weight': 1.25}
2008 2439 {'weight': 1.25}
2008 3016 {'weight': 1.25}
2008 2035 {'weight': 1.25}
2008 3824 {'weight': 1.25}
2008 3572 {'weight': 1.25}
2008 2321 {'weight': 1.25}
2008 2693 {'weight': 1.25}
2008 2545 {'weight': 1.25}
2008 760 {'weight': 1.25}
2008 3057 {'weight': 1.25}
2008 3060 {'weight': 1.25}
2008 3734 {'weight': 1.25}
2008 3065 {'weight': 1.25}
2008 2067 {'weight': 1.25}
2008 3611 {'weight': 1.25}
2008 3080 {'weight': 1.25}
2008 3877 {'weight': 1.25}
3 386 {'weight': 1.25}
3 2659 {'weight': 1.25}
3 2160 {'weight': 1.25}
3 1925 {'weight': 1.25}
3 3511 {'weight': 1.25}
3 1506 {'weight': 1.25}
3 2303 {'weight': 1.25}
3 1634 {'weight': 1.25}
3 1706 {'weight': 1.25}
3 3038 {'weight': 1.25}
3 749 {'weight': 1.25}
3 2790 {'weight': 1.25}
3 1936 {'weight': 1.25}
3 2915 {'weight': 1.25}
3 2972 {'weight': 1.25}
3 1100 {'weight': 1.25}
3 2918 {'weight': 1.25}
3 2406 {'weight': 1.25}
3 1673 {'weight': 1.25}
3 3156 {'weight': 1.25}
3 2250 {'weight': 1.25}
